,,RowID,Original_SMILES,DFT_opt_Charge_P,Origin,selfies,QED,SA_score
409,1685,1685,C1CC1N,0.471003,Second Iter,[C][C][C][Ring1][Ring1][N],0.4923460866335408,4.331972549716822
410,1687,1687,C=CC#C,0.506118,Second Iter,[C][=C][C][#C],0.4192023370547681,5.276274221957625
411,1688,1688,NC,0.468746,Second Iter,[N][C],0.43864633089692145,4.586028014909501
412,1689,1689,CCNC=C=NC,0.479427,Second Iter,[C][C][N][C][=C][=N][C],0.5331500437228144,5.212660016942581
413,1694,1694,C1=C=NOC1,0.488079,Second Iter,[C][=C][=N][O][C][Ring1][Branch1],0.5789297347216575,6.2132013603899185
414,1695,1695,N=CNO,0.445059,Second Iter,[N][=C][N][O],0.15783464628162977,5.614457499549597
415,1699,1699,C1#CCCC(O)=C1N,0.478613,Second Iter,[C][#C][C][C][C][Branch1][C][O][=C][Ring1][#Branch1][N],0.4191528383770054,5.647254469279833
416,1700,1700,CC#CN=NONOC#CN=N,0.480177,Second Iter,[C][C][#C][N][=N][O][N][O][C][#C][N][=N],0.26773998144719136,6.290423662579882
417,1702,1702,OC(CF)N,0.474348,Second Iter,[O][C][Branch1][Ring1][C][F][N],0.37260631465724414,5.228618180902737
418,1703,1703,O=C=N,0.488063,Second Iter,[O][=C][=N],0.24835864957617726,5.202181401234277
419,1707,1707,N=NC=C,0.495108,Second Iter,[N][=N][C][=C],0.3827134080733344,5.632319038011135
420,1708,1708,CN=C=C,0.479215,Second Iter,[C][N][=C][=C],0.34130795161709776,5.471787934332207
421,1710,1710,C(F)(F)N=NCON,0.473675,Second Iter,[C][Branch1][C][F][Branch1][C][F][N][=N][C][O][N],0.24406817924917293,5.548612956674791
422,1714,1714,C=CC=C=NO,0.475085,Second Iter,[C][=C][C][=C][=N][O],0.21796012571235687,5.7418195875879405
423,1718,1718,N1CC1,0.481942,Second Iter,[N][C][C][Ring1][Ring1],0.4526575103745252,4.932342375311374
424,1725,1725,FC#CCC#C,0.50668,Second Iter,[F][C][#C][C][C][#C],0.4534528128561713,5.5495729032378085
425,1727,1727,C=NOOON=N,0.487976,Second Iter,[C][=N][O][O][O][N][=N],0.16225965035453802,5.96520280540412
426,1728,1728,N1=C(N1)N,0.484227,Second Iter,[N][=C][Branch1][Ring2][N][Ring1][Ring1][N],0.43784184680472127,4.973103653395752
427,1729,1729,C1#CCC1N=C,0.495516,Second Iter,[C][#C][C][C][Ring1][Ring2][N][=C],0.28256741260600265,6.244800057686259
428,1730,1730,C1#CN1,0.502603,Second Iter,[C][#C][N][Ring1][Ring1],0.41650406075047347,6.236226016618893
429,1732,1732,CCCOC=C,0.478158,Second Iter,[C][C][C][O][C][=C],0.37220768916098124,4.420772372733829
430,1734,1734,N=CC,0.478928,Second Iter,[N][=C][C],0.47469936489221204,4.94318909354197
431,1735,1735,NN=C=NNO,0.495163,Second Iter,[N][N][=C][=N][N][O],0.16216676989278628,5.901446643290859
432,1739,1739,COCOO,0.477167,Second Iter,[C][O][C][O][O],0.20628607651967154,4.68258249676647
433,1740,1740,C1N=C1,0.505895,Second Iter,[C][N][=C][Ring1][Ring1],0.5091525254350576,4.787142939695816
434,1747,1747,N(N)NN=NN,0.472687,Second Iter,[N][Branch1][C][N][N][N][=N][N],0.19998266534738407,5.684930993423484
435,1752,1752,O=NNCNCCO,0.478061,Second Iter,[O][=N][N][C][N][C][C][O],0.15332235690515628,4.812295787961152
436,1756,1756,FOC=N,0.484094,Second Iter,[F][O][C][=N],0.2718963571222406,5.5231812453689955
437,1759,1759,N=C=NN,0.47431,Second Iter,[N][=C][=N][N],0.3599857663395439,5.763418034666655
438,1770,1770,N=COC,0.484823,Second Iter,[N][=C][O][C],0.21910989167224473,5.046446128312139
439,1775,1775,O=CC=NN,0.477455,Second Iter,[O][=C][C][=N][N],0.2867243584835149,5.175090189074162
440,1780,1780,C(C#N)=N,0.49033,Second Iter,[C][Branch1][Ring1][C][#N][=N],0.3382744264228344,5.225856161756955
441,1783,1783,O(F)CON,0.470712,Second Iter,[O][Branch1][C][F][C][O][N],0.2945306979252395,5.397459419843393
442,1784,1784,FONO,0.477358,Second Iter,[F][O][N][O],0.2901964628460293,5.583249472793745
443,1785,1785,OC,0.484706,Second Iter,[O][C],0.4403962004637562,4.45363434975113
444,1788,1788,FNCNC,0.473248,Second Iter,[F][N][C][N][C],0.27956959865614406,5.092636342920316
445,1793,1793,NN=NN=C,0.482135,Second Iter,[N][N][=N][N][=C],0.1704554728695526,5.464075396174753
446,1796,1796,N1=CN1,0.477366,Second Iter,[N][=C][N][Ring1][Ring1],0.533546105279881,5.488964683003683
447,1801,1801,CC(C=CN)N,0.472382,Second Iter,[C][C][Branch1][Ring2][C][=C][N][N],0.5054391769296768,5.32048965601896
448,1805,1805,N#COONC,0.482144,Second Iter,[N][#C][O][O][N][C],0.16888245714317401,5.217126749391655
449,1807,1807,C=CC(=O)O,0.483599,Second Iter,[C][=C][C][=Branch1][C][=O][O],0.276639773550921,4.43673551451795
450,1808,1808,C1#CC1C#CC,0.483289,Second Iter,[C][#C][C][Ring1][Ring1][C][#C][C],0.46486835570104124,5.580616935068047
451,1809,1809,O1OC1N,0.479639,Second Iter,[O][O][C][Ring1][Ring1][N],0.28015704800511976,5.369446797208461
452,1814,1814,CNC,0.469027,Second Iter,[C][N][C],0.4697595670044663,4.451546785849663
453,1816,1816,OC=C=CCOON,0.480598,Second Iter,[O][C][=C][=C][C][O][O][N],0.17323595978334,5.682732271477635
454,1817,1817,C=NN(C)C,0.47239,Second Iter,[C][=N][N][Branch1][C][C][C],0.27475315987222704,4.994574899133335
455,1818,1818,N1OC1=NN,0.482522,Second Iter,[N][O][C][Ring1][Ring1][=N][N],0.3553342212599385,5.483326875464694
456,1821,1821,C1OC1C,0.479953,Second Iter,[C][O][C][Ring1][Ring1][C],0.45238511426714406,4.206520313091578
457,1828,1828,NN=C=CN=CCC,0.477363,Second Iter,[N][N][=C][=C][N][=C][C][C],0.24256143195314694,5.435625897851262
458,1835,1835,O=CCCN,0.474253,Second Iter,[O][=C][C][C][N],0.2871351242522443,4.554249952387772
459,1837,1837,CN=NN=CNNNC=N,0.471477,Second Iter,[C][N][=N][N][=C][N][N][N][C][=N],0.14820817047930354,5.703603544319898
460,1848,1848,CCC#CN,0.472846,Second Iter,[C][C][C][#C][N],0.29249657261977074,5.168965928719132
461,1861,1861,CCCN,0.472257,Second Iter,[C][C][C][N],0.38123199911522043,4.204341111589731
462,1862,1862,NCONN,0.468042,Second Iter,[N][C][O][N][N],0.22788415016899152,5.2292819050504935
463,1863,1863,NCN,0.470858,Second Iter,[N][C][N],0.33572416456833537,5.016719093541971
464,1865,1865,OCOON,0.475697,Second Iter,[O][C][O][O][N],0.20288618210045042,5.250083088482446
465,1870,1870,C=C(C)N=N,0.478777,Second Iter,[C][=C][Branch1][C][C][N][=N],0.3673041241318956,5.274843206825642
466,1875,1875,COCN,0.473439,Second Iter,[C][O][C][N],0.2848564989238419,4.699371211924179
467,1876,1876,C#CCCN=NC,0.476901,Second Iter,[C][#C][C][C][N][=N][C],0.2900007917332617,5.1186749207887345
468,1879,1879,C=COC,0.480426,Second Iter,[C][=C][O][C],0.268299109076892,4.594008001221838
469,1881,1881,OC=CN=NC,0.478972,Second Iter,[O][C][=C][N][=N][C],0.41126785391202153,5.474584043821363
470,1883,1883,C=NCO,0.481621,Second Iter,[C][=N][C][O],0.20241089717542343,5.448201312258628
471,1885,1885,C#CON=C,0.498015,Second Iter,[C][#C][O][N][=C],0.20827205407385468,5.611307940553452
472,1894,1894,C=CO,0.480992,Second Iter,[C][=C][O],0.25955603003482886,4.994786785849662
473,1897,1897,C1=CC1,0.470345,Second Iter,[C][=C][C][Ring1][Ring1],0.4264768756106129,4.7208683243112
474,1899,1899,NC(=C)C,0.474939,Second Iter,[N][C][=Branch1][C][=C][C],0.6208110418513095,4.4401646445784815
475,1900,1900,C=1NC=1C,0.479312,Second Iter,[C][N][C][=Ring1][Ring1][C],0.6169867565021241,4.65861535908137
476,1902,1902,CN=CNN,0.464365,Second Iter,[C][N][=C][N][N],0.21085342511881255,5.197797881381854
477,1907,1907,C=NOONCC=NN,0.46782,Second Iter,[C][=N][O][O][N][C][C][=N][N],0.20458503341517797,5.687513211267367
478,1908,1908,C=1NN=1,0.480803,Second Iter,[C][N][N][=Ring1][Ring1],,
479,1910,1910,C(=N)C=C,0.494973,Second Iter,[C][=Branch1][C][=N][C][=C],0.38041358070341974,5.2602548239643125
480,1911,1911,O(OC)C=C,0.491653,Second Iter,[O][Branch1][Ring1][O][C][C][=C],0.27924094374913666,5.022473621026824
481,1912,1912,CCNO,0.474661,Second Iter,[C][C][N][O],0.2885060508510198,4.722692951054615
482,1913,1913,CNCN,0.471174,Second Iter,[C][N][C][N],0.2687611778939135,4.859282248713477
483,1914,1914,C(=N)N,0.48029,Second Iter,[C][=Branch1][C][=N][N],0.2647868255981922,5.510639093541971
484,1915,1915,C#CC=NC,0.479059,Second Iter,[C][#C][C][=N][C],0.35854948434506767,5.403413265997239
485,1921,1921,CCN=C=CN=N,0.470072,Second Iter,[C][C][N][=C][=C][N][=N],0.29747579438839544,5.653296555404119
486,1923,1923,CC(N)O,0.47248,Second Iter,[C][C][Branch1][C][N][O],0.28740746727115396,4.956463031242991
487,1924,1924,CCC=CO,0.477866,Second Iter,[C][C][C][=C][O],0.27991046618437915,4.741886638778304
488,1925,1925,C1=C=C1,0.507689,Second Iter,[C][=C][=C][Ring1][Ring1],0.4251087371825594,5.605339862772739
489,1928,1928,CC(=C)OOC,0.482246,Second Iter,[C][C][=Branch1][C][=C][O][O][C],0.16398755412087748,4.758338022601203
490,1929,1929,C=C=NC=NC,0.476713,Second Iter,[C][=C][=N][C][=N][C],0.372914951001295,5.649847704298816
491,1931,1931,C=CONN,0.472389,Second Iter,[C][=C][O][N][N],0.2773401624957661,5.356868887299013
492,1932,1932,N=CON,0.482698,Second Iter,[N][=C][O][N],0.20778918567567015,5.5952835865061195
493,1934,1934,C=NC=C=NC,0.482959,Second Iter,[C][=N][C][=C][=N][C],0.4848870024701019,5.705370781221893
494,1935,1935,C(F)OC=N,0.480425,Second Iter,[C][Branch1][C][F][O][C][=N],0.28096394071900455,5.268312082565286
495,1937,1937,C#CONN,0.477832,Second Iter,[C][#C][O][N][N],0.27386495888995094,5.4944464020919135
496,1939,1939,N=NNC,0.476421,Second Iter,[N][=N][N][C],0.21096380959961678,5.363318369114816
497,1946,1946,NCC=NN,0.470868,Second Iter,[N][C][C][=N][N],0.3588376927663812,5.15981149084931
498,1952,1952,NN=NC=C=C=NN,0.472267,Second Iter,[N][N][=N][C][=C][=C][=N][N],0.17821163315598715,6.155261941807305
499,1954,1954,FN=NCCC=C=CC,0.471678,Second Iter,[F][N][=N][C][C][C][=C][=C][C],0.3007310541179024,5.416977583737003
500,1963,1963,O=CC=C=N,0.48602,Second Iter,[O][=C][C][=C][=N],0.20691429335889353,5.526793147654043
501,1966,1966,CCOON,0.471391,Second Iter,[C][C][O][O][N],0.2925545294851028,4.942927467180671
502,1967,1967,C(=C)=CN,0.472279,Second Iter,[C][=Branch1][C][=C][=C][N],0.3778801865785438,5.505127064766988
503,1973,1973,C(C)OC,0.47937,Second Iter,[C][Branch1][C][C][O][C],0.3533087276586347,3.9090387704526073
504,1977,1977,C=NCCN,0.471185,Second Iter,[C][=N][C][C][N],0.28811855294654093,4.994046402091913
505,1982,1982,CC(=C=C)N,0.472994,Second Iter,[C][C][=Branch1][Ring1][=C][=C][N],0.394474591279293,5.201270283748718
506,1991,1991,C1C=NN1N,0.477038,Second Iter,[C][C][=N][N][Ring1][Ring2][N],0.49126925515651965,5.371178354754635
507,1992,1992,NC(=N)N,0.476444,Second Iter,[N][C][=Branch1][C][=N][N],0.22970035818359957,4.797093315907153
508,1997,1997,C=NN=NCN=CN,0.476487,Second Iter,[C][=N][N][=N][C][N][=C][N],0.23525022836135095,5.895239084664449
509,2000,2000,NNCOOO,0.474901,Third Iter,[N][N][C][O][O][O],0.15204811276017588,5.219203672468578
510,2002,2002,C1=CN=C1,0.49742,Third Iter,[C][=C][N][=C][Ring1][Ring2],0.5321088851080508,4.786993285502776
511,2006,2006,NCC,0.477869,Third Iter,[N][C][C],0.5898521436327073,3.9206160166188937
512,2008,2008,C1N=N1,0.48044,Third Iter,[C][N][=N][Ring1][Ring1],,
513,2009,2009,N(N)=C=C=CN,0.474945,Third Iter,[N][Branch1][C][N][=C][=C][=C][N],0.21740605282859057,5.9683187918319724
514,2010,2010,NCOC#COC#CN=C,0.499061,Third Iter,[N][C][O][C][#C][O][C][#C][N][=C],0.2541126263604631,5.868423431749542
515,2011,2011,FCC=NCNC,0.468422,Third Iter,[F][C][C][=N][C][N][C],0.30440598537012303,5.2376826130964265
516,2014,2014,C=C(C=O)OC,0.47973,Third Iter,[C][=C][Branch1][Ring1][C][=O][O][C],0.21226964777092017,4.651084725897908
517,2015,2015,CC=C=C=CC,0.47029,Third Iter,[C][C][=C][=C][=C][C],0.4877218093066307,5.2671018157046525
518,2016,2016,C=1C#CN=1,0.495258,Third Iter,[C][C][#C][N][=Ring1][Ring2],,
519,2017,2017,ONOCC=N,0.482046,Third Iter,[O][N][O][C][C][=N],0.28552145548174546,5.173477943025607
520,2018,2018,C=CC=NCCO,0.474643,Third Iter,[C][=C][C][=N][C][C][O],0.21388368299681307,4.924807132327196
521,2021,2021,C1CC=N1,0.465515,Third Iter,[C][C][C][=N][Ring1][Ring2],,
522,2022,2022,C=COCN=C,0.492991,Third Iter,[C][=C][O][C][N][=C],0.2138957797388872,5.220125157879718
523,2023,2023,C1=CCC=C=NC1,0.486581,Third Iter,[C][=C][C][C][=C][=N][C][Ring1][#Branch1],0.49343067069687335,5.972516445565132
524,2025,2025,C#COCNOC,0.477929,Third Iter,[C][#C][O][C][N][O][C],0.22460693734726694,5.2507282861733495
525,2026,2026,C(#N)C=C=N,0.488461,Third Iter,[C][#Branch1][C][#N][C][=C][=N],0.26696552474824625,5.619775396174754
526,2027,2027,N=NNN,0.468852,Third Iter,[N][=N][N][N],0.24236025266418443,5.702398636673344
527,2029,2029,C1#CC=C=C=C1,0.51548,Third Iter,[C][#C][C][=C][=C][=C][Ring1][=Branch1],0.3596280639105313,6.660386484139665
528,2031,2031,C(F)=N,0.482907,Third Iter,[C][Branch1][C][F][=N],0.3349339565077952,5.374669862772739
529,2036,2036,C(C)=NC,0.475141,Third Iter,[C][Branch1][C][C][=N][C],0.4579668331632263,4.960551813930868
530,2041,2041,N(=N)CN,0.473175,Third Iter,[N][=Branch1][C][=N][C][N],0.2777162347444655,5.441151813930868
531,2042,2042,CC(=O)C#C,0.514161,Third Iter,[C][C][=Branch1][C][=O][C][#C],0.43352179162889837,4.810199514517949
532,2045,2045,N=CC#CO,0.47698,Third Iter,[N][=C][C][#C][O],0.2205903423049511,5.649848177239842
533,2046,2046,NN=NOC,0.479069,Third Iter,[N][N][=N][O][C],0.17060653771348777,5.215164153571203
534,2049,2049,C1CC1C,0.476477,Third Iter,[C][C][C][Ring1][Ring1][C],0.5792220133182288,3.7097564962051166
535,2050,2050,CC#CO,0.461104,Third Iter,[C][C][#C][O],0.26124996187752725,5.183071546372341
536,2051,2051,C(=NF)N,0.483259,Third Iter,[C][=Branch1][Ring1][=N][F][N],0.29041440336337476,5.597041446037892
537,2056,2056,C(=C1)=N1,0.476947,Third Iter,[C][=Branch1][C][=C][=N][Ring1][C],,
538,2057,2057,NC#CCN=N,0.47587,Third Iter,[N][C][#C][C][N][=N],0.23130968167660224,5.680113486792186
539,2059,2059,N(=C=CONO1)N1,0.479149,Third Iter,[N][=Branch1][=Branch1][=C][=C][O][N][O][N][Ring1][C],0.6492133911168445,6.355374702257266
540,2062,2062,C=1=NNCC=1,0.496072,Third Iter,[C][=N][N][C][C][=Ring1][Branch1],0.6156734652821375,5.948567309389744
541,2066,2066,C(#N)N,0.486287,Third Iter,[C][#Branch1][C][#N][N],0.2648286781274477,5.240029862772739
542,2070,2070,CCC#C,0.501774,Third Iter,[C][C][C][#C],0.4225612472034515,4.826123720285384
543,2071,2071,N=C=C=CC,0.478403,Third Iter,[N][=C][=C][=C][C],0.3911204502158616,5.463814449429192
544,2072,2072,C(N)N=NC(=N)N,0.477853,Third Iter,[C][Branch1][C][N][N][=N][C][=Branch1][C][=N][N],0.2019311882457219,5.492128999572854
545,2074,2074,NC=CC(=N)N(C)N=N,0.472302,Third Iter,[N][C][=C][C][=Branch1][C][=N][N][Branch1][C][C][N][=N],0.24723528359269586,5.436560579688419
546,2075,2075,C=CCC=CCC,0.478328,Third Iter,[C][=C][C][C][=C][C][C],0.3663013535099895,4.082969632327197
547,2076,2076,C(C)NON,0.470164,Third Iter,[C][Branch1][C][C][N][O][N],0.3638444206779271,5.0671647452871795
548,2077,2077,N1=NOC1N,0.484273,Third Iter,[N][=N][O][C][Ring1][Ring2][N],0.504394526689169,5.742999388003329
549,2080,2080,C=CC=C,0.489386,Third Iter,[C][=C][C][=C],0.3506618445666424,4.832222048044581
550,2083,2083,C1OCNN=C1N,0.474945,Third Iter,[C][O][C][N][N][=C][Ring1][=Branch1][N],0.4880235119181355,5.227823653306217
551,2087,2087,CCC=NN=NC,0.48126,Third Iter,[C][C][C][=N][N][=N][C],0.2926536092524104,5.17147203617335
552,2090,2090,CN=C=C=NN=C=NN,0.477494,Third Iter,[C][N][=C][=C][=N][N][=C][=N][N],0.43110075025810735,6.343237907623643
553,2093,2093,N#CCNN,0.46065,Third Iter,[N][#C][C][N][N],0.27288153361204365,4.967578946470612
554,2096,2096,C=C=C=N,0.478663,Third Iter,[C][=C][=C][=N],0.25925414376208344,5.787588603228528
555,2097,2097,N1OC1,0.495408,Third Iter,[N][O][C][Ring1][Ring1],0.4517401196738922,5.4555331445421436
556,2099,2099,C=1C=NC=1CCC,0.480373,Third Iter,[C][C][=N][C][=Ring1][Ring2][C][C][C],0.4943562689143943,4.29099078617335
557,2100,2100,N1C=2CCC=2NC1,0.468519,Third Iter,[N][C][C][C][C][=Ring1][Ring2][N][C][Ring1][#Branch1],0.6467847018046615,4.952058618341183
558,2103,2103,O1C(CN1)N,0.4757,Third Iter,[O][C][Branch1][Branch1][C][N][Ring1][Ring2][N],0.4663442548696719,5.602125423506288
559,2108,2108,C=NNCC,0.477925,Third Iter,[C][=N][N][C][C],0.28811855294654093,4.747334567772387
560,2110,2110,NON,0.471191,Third Iter,[N][O][N],0.4338355564776763,5.37266909354197
561,2113,2113,C1=C=N1,0.450254,Third Iter,[C][=C][=N][Ring1][Ring1],,
562,2115,2115,C(CN)=N,0.474685,Third Iter,[C][Branch1][Ring1][C][N][=N],0.370070330418087,5.104016027977691
563,2120,2120,FCC,0.479207,Third Iter,[F][C][C],0.5638651363429219,4.260186016618893
564,2123,2123,C1NC=N1,0.46526,Third Iter,[C][N][C][=N][Ring1][Ring2],,
565,2126,2126,C(=NO)C,0.477254,Third Iter,[C][=Branch1][Ring1][=N][O][C],0.2885468508394179,4.727629405904112
566,2134,2134,NC(F)C,0.479698,Third Iter,[N][C][Branch1][C][F][C],0.49417318365874036,4.827983310963271
567,2135,2135,C(=C)CC,0.479048,Third Iter,[C][=Branch1][C][=C][C][C],0.35087137548964303,3.9999116801516044
568,2136,2136,C(=N)=C,0.482825,Third Iter,[C][=Branch1][C][=N][=C],0.3563163659445181,5.5468744781573545
569,2137,2137,C=12CC=CC=1NC2,0.480116,Third Iter,[C][C][C][=C][C][=Ring1][Branch1][N][C][Ring1][#Branch1],0.6743097306353303,5.135407354656042
570,2139,2139,N#CC=C=NC(=N)O,0.486696,Third Iter,[N][#C][C][=C][=N][C][=Branch1][C][=N][O],0.18390342090621287,5.684944630882935
571,2140,2140,COC(=C)COCO,0.477667,Third Iter,[C][O][C][=Branch1][C][=C][C][O][C][O],0.16155325887282382,4.634278115045831
572,2143,2143,N#CCN,0.479565,Third Iter,[N][#C][C][N],0.2812397572882484,4.808093619950936
573,2144,2144,N=NC#C,0.510586,Third Iter,[N][=N][C][#C],0.35119316960646263,5.828615359081371
574,2145,2145,N#CC,0.486307,Third Iter,[N][#C][C],0.5389418810301876,4.312226785849662
575,2147,2147,C#CCC=C=C,0.48494,Third Iter,[C][#C][C][C][=C][=C],0.2841182601998837,5.456149561062743
576,2148,2148,CC=NONC,0.476135,Third Iter,[C][C][=N][O][N][C],0.2296728935894353,5.238335237455314
577,2154,2154,C#COC#C,0.507191,Third Iter,[C][#C][O][C][#C],0.4304809202959427,5.676821550020907
578,2157,2157,O1C=C=NN1,0.505133,Third Iter,[O][C][=C][=N][N][Ring1][Branch1],0.5750996270702632,6.241387822210257
579,2158,2158,NCOO,0.476434,Third Iter,[N][C][O][O],0.21331739500392186,5.079688937676688
580,2159,2159,C1#CC1(C)O,0.488925,Third Iter,[C][#C][C][Ring1][Ring1][Branch1][C][C][O],0.2741974762120738,5.705026591441026
581,2161,2161,C=C1N=C1,0.511436,Third Iter,[C][=C][N][=C][Ring1][Ring1],0.5321088851080508,4.7935059033197405
582,2166,2166,N1=NC1,0.490767,Third Iter,[N][=N][C][Ring1][Ring1],0.5431153500501769,5.176365247388124
583,2169,2169,N=NCN=N,0.47896,Third Iter,[N][=N][C][N][=N],0.39557354967292135,5.774341076648127
584,2172,2172,C1ONC1C,0.480838,Third Iter,[C][O][N][C][Ring1][Ring2][C],0.6314242267054017,4.992617731198595
585,2174,2174,CC=CCN=NN=C=NC,0.481699,Third Iter,[C][C][=C][C][N][=N][N][=C][=N][C],0.23274832017309274,5.547716114676372
586,2175,2175,O=CC=C,0.502257,Third Iter,[O][=C][C][=C],0.2661744620081442,4.787866195201772
587,2179,2179,O=CCC(O)O,0.478413,Third Iter,[O][=C][C][C][Branch1][C][O][O],0.223968255114824,5.058263282392587
588,2181,2181,OCCCN,0.47162,Third Iter,[O][C][C][C][N],0.3625550327514802,4.103605573689547
589,2183,2183,CN=C=C=NC,0.476245,Third Iter,[C][N][=C][=C][=N][C],0.4823706517172069,5.744039746739134
590,2185,2185,N1C=C=N1,0.502215,Third Iter,[N][C][=C][=N][Ring1][Ring2],,
591,2186,2186,FC#CCN,0.472067,Third Iter,[F][C][#C][C][N],0.2985987925493006,5.435403206825642
592,2189,2189,C=C=NCO,0.476765,Third Iter,[C][=C][=N][C][O],0.2095780900131694,5.572176579606706
593,2195,2195,OCC=CCO,0.47286,Third Iter,[O][C][C][=C][C][O],0.22967182289034482,4.5186455822829
594,2198,2198,O(C)NNC,0.47257,Third Iter,[O][Branch1][C][C][N][N][C],0.2719731099157469,4.881258828127416
595,2203,2203,C(=N)CO,0.477181,Third Iter,[C][=Branch1][C][=N][C][O],0.21910989167224473,5.250755158412474
596,2206,2206,C1#CN1NO,0.477298,Third Iter,[C][#C][N][Ring1][Ring1][N][O],0.2829244311133908,6.289865337003156
597,2211,2211,CN=NN=NCNN,0.460353,Third Iter,[C][N][=N][N][=N][C][N][N],0.29881897613866326,5.754356447301811
598,2216,2216,CC#CCC#C,0.505435,Third Iter,[C][C][#C][C][C][#C],0.4494362169523644,5.098178738781575
599,2218,2218,FNCN=C,0.492673,Third Iter,[F][N][C][N][=C],0.300260794894479,5.575180129902565
600,2220,2220,C1=CCOOC=N1,0.469123,Third Iter,[C][=C][C][O][O][C][=N][Ring1][#Branch1],,
601,2224,2224,C=1C#CC=1,0.510184,Third Iter,[C][C][#C][C][=Ring1][Ring2],0.43734622318261224,5.803716362425851
602,2227,2227,C(=C)N=NCNO,0.425603,Third Iter,[C][=Branch1][C][=C][N][=N][C][N][O],0.23140128365576887,5.716893670788735
603,2231,2231,N(=N)NOC,0.483242,Third Iter,[N][=Branch1][C][=N][N][O][C],0.2139381963227066,5.417664153571204
604,2235,2235,C=1=NC#CC=1NO,0.440303,Third Iter,[C][=N][C][#C][C][=Ring1][Branch1][N][O],0.3074220047456037,6.551847429529993
605,2236,2236,O1CC=C1N,0.47973,Third Iter,[O][C][C][=C][Ring1][Ring2][N],0.5058755082864145,4.92570498197357
606,2238,2238,C=C=NCN=NC=C,0.49541,Third Iter,[C][=C][=N][C][N][=N][C][=C],0.29933989541136613,5.88593842532379
607,2240,2240,CCC=N,0.475914,Third Iter,[C][C][C][=N],0.35380441141486113,4.80392773366331
608,2241,2241,C=C=CCCN,0.472162,Third Iter,[C][=C][=C][C][C][N],0.30347970066982904,5.037102876712611
609,2244,2244,C1=C=CCC1=C=C,0.484885,Third Iter,[C][=C][=C][C][C][Ring1][Branch1][=C][=C],0.3761689993110262,5.999562114844679
610,2245,2245,CC#CNN,0.454396,Third Iter,[C][C][#C][N][N],0.2137461739390692,5.476286638778304
611,2254,2254,C=CC=CO,0.482152,Third Iter,[C][=C][C][=C][O],0.2113323860359279,5.055278354754635
612,2256,2256,C1#CN1NN,0.486719,Third Iter,[C][#C][N][Ring1][Ring1][N][N],0.34730433185287696,6.2992008399617365
613,2259,2259,N=C=NC=NNN=N,0.477973,Third Iter,[N][=C][=N][C][=N][N][N][=N],0.23359133224074727,6.042075568180932
614,2260,2260,N#CC=C,0.500688,Third Iter,[N][#C][C][=C],0.34155009849545664,4.891537767108126
615,2265,2265,N#CN,0.483338,Third Iter,[N][#C][N],0.2648286781274477,5.240029862772739
616,2267,2267,O1OC=N1,0.435317,Third Iter,[O][O][C][=N][Ring1][Ring2],,
617,2270,2270,C(C)#CCO,0.475712,Third Iter,[C][Branch1][C][C][#C][C][O],0.21046426517606098,4.800471845878896
618,2271,2271,N=C(C=N)NN,0.448694,Third Iter,[N][=C][Branch1][Ring1][C][=N][N][N],0.2191161272674137,5.447777583040764
619,2277,2277,O=NCCCC,0.482498,Third Iter,[O][=N][C][C][C][C],0.36043987062609784,3.9729209138478883
620,2279,2279,NN=C=N,0.475749,Third Iter,[N][N][=C][=N],0.27502295762354734,5.7144327503857175
621,2289,2289,C1=C=C=CC1ON,0.448272,Third Iter,[C][=C][=C][=C][C][Ring1][Branch1][O][N],0.4150203182708008,6.336581695264258
622,2291,2291,C1CC1=C=NC#C,0.501573,Third Iter,[C][C][C][Ring1][Ring1][=C][=N][C][#C],0.3578973969368854,5.657813863096427
623,2292,2292,C1CCN1,0.469441,Third Iter,[C][C][C][N][Ring1][Ring2],0.5615512509653359,4.212450141690066
624,2297,2297,CC#CC,0.47731,Third Iter,[C][C][#C][C],0.4429244372429862,4.415109673462641
625,2298,2298,N=C=C=C=CN,0.471887,Third Iter,[N][=C][=C][=C][=C][N],0.29520387389416736,5.933760701646296
626,2300,2300,C=1=CC=1C,0.484929,Third Iter,[C][=C][C][=Ring1][Ring1][C],0.45084575766815044,5.389499640017825
627,2303,2303,N=C=C=C,0.48909,Third Iter,[N][=C][=C][=C],0.28094464569467364,5.682249472793745
628,2309,2309,O=CC=COC,0.486486,Third Iter,[O][=C][C][=C][O][C],0.16123796175102018,4.705053009338604
629,2315,2315,FN(F)C,0.478461,Third Iter,[F][N][Branch1][C][F][C],0.36071631515611124,5.040477231991069
630,2316,2316,C=COC#CN=N,0.482075,Third Iter,[C][=C][O][C][#C][N][=N],0.22627506477018966,5.836887901557965
631,2323,2323,CC=C=CC=C,0.48994,Third Iter,[C][C][=C][=C][C][=C],0.2856745840278244,5.2719002241927155
632,2324,2324,CCC#CO,0.460993,Third Iter,[C][C][C][#C][O],0.2724765176487619,4.971306757121498
633,2330,2330,C(N)C#C,0.503178,Third Iter,[C][Branch1][C][N][C][#C],0.44325730534798463,4.914582583161637
634,2332,2332,NCOCCC,0.485608,Third Iter,[N][C][O][C][C][C],0.38232586758695564,3.96556335416619
635,2335,2335,C(=NN)N,0.472345,Third Iter,[C][=Branch1][Ring1][=N][N][N],0.200509699285898,5.234488937676687
